birth_date,height,weight,prize_money,dominant_hand,backhand,forehand
1986-01-16,,,61240.0,right,,double
1995-03-18,,,38583.0,right,double,
1991-06-09,1.58,,97632.0,right,double,
1979-11-07,1.78,,420868.0,right,,
1974-03-26,1.75,68000.0,2652068.0,right,single,
1989-11-30,,,558933.0,right,double,
1963-07-16,1.73,,240274.0,right,,
1982-01-07,1.7,,972624.0,right,double,
1984-10-05,1.74,,277228.0,right,double,
1997-06-30,,,16981.0,,,
1968-12-03,,,404418.0,right,single,
1992-01-02,1.72,,139231.0,right,double,
1991-10-25,,,72898.0,right,,
1966-09-18,1.69,,804884.0,right,,
1985-04-29,,,61386.0,left,double,
1983-05-22,,,67256.0,right,double,
1989-07-10,1.58,,32019.0,right,double,
1977-08-12,1.75,,4405867.0,right,double,
1972-11-12,,74844.0,128779.0,right,,
1982-03-01,,,110558.0,left,,
1985-01-02,1.83,83000.0,4737315.0,right,double,
1960-03-07,1.87,79000.0,2.1262417E7,right,single,
1979-03-19,1.93,,1.0181121E7,right,single,
1988-01-20,,,168163.0,right,double,
1988-05-09,,,26612.0,right,double,
1983-09-03,1.75,,193921.0,right,double,
1997-05-03,,,58350.0,,,
1987-03-17,1.8,68000.0,285185.0,right,double,
1978-12-17,1.87,,105330.0,right,double,
1983-02-01,1.7,,3329488.0,left,double,
1990-07-12,,,10772.0,right,double,
1976-02-19,1.88,,950068.0,right,double,
1979-02-28,2.11,,6878711.0,right,single,
1980-11-25,1.83,,413029.0,right,,
1984-05-21,1.82,,1015448.0,right,double,
1960-08-19,1.8,,33382.0,right,,
1988-03-04,1.75,,84889.0,right,double,
1981-10-19,1.83,,1208116.0,right,single,
1961-02-22,,,121975.0,,,
1984-01-26,1.96,88000.0,430017.0,right,,
1990-11-13,2.04,91000.0,3390790.0,right,double,
1985-10-06,1.88,,883773.0,right,single,
1987-10-15,1.75,68000.0,1131456.0,left,double,
1982-10-15,1.78,,396681.0,right,double,
1987-11-10,1.75,63000.0,187373.0,right,double,
1990-08-16,1.67,,338776.0,right,double,
1994-02-24,,,298419.0,right,double,
1990-04-14,1.6,,43859.0,right,,
,,,62790.0,right,,
1997-06-08,1.77,,281935.0,,,
1986-02-14,1.72,,121672.0,right,,
1997-07-15,,,18150.0,left,double,
1974-07-04,1.6,56000.0,2534110.0,right,double,
1964-10-27,1.78,70000.0,798040.0,right,double,
1970-08-17,1.8542,,1.4034132E7,right,double,
1964-04-14,1.9304,,3274155.0,right,,
1964-02-05,1.93,82000.0,1780466.0,right,double,double
1974-09-24,1.93,90000.0,801553.0,right,single,
1964-08-16,1.7526,,1834140.0,right,single,
1965-04-28,1.8,,560131.0,right,,
1952-09-02,1.77,,8641040.0,left,double,
1985-02-08,1.78,,1057983.0,right,double,
1975-03-22,1.9,,7614063.0,right,double,
1978-04-24,,86184.0,1600503.0,right,double,
1993-07-10,1.98,,1498978.0,left,double,
1985-04-17,1.88,,1.6842378E7,right,double,
1960-07-27,1.83,,1224016.0,right,single,
1982-07-01,1.98,,1549039.0,right,single,
1963-02-20,1.87,70000.0,2074947.0,right,double,
1975-06-20,1.9,,815801.0,right,single,
1979-01-11,1.7,,140667.0,left,double,
1994-10-02,1.72,,3997.0,,,
1995-10-31,,,7747.0,,,
1984-05-01,,,116884.0,right,double,
1973-09-03,1.79,,1083908.0,right,double,
1991-02-20,1.8288,,144856.0,right,double,
1992-04-20,1.93,,23047.0,right,single,
1972-07-17,1.96,,504929.0,right,,
1971-09-29,1.8288,77565.6,247738.0,right,,
1980-03-03,1.93,,772971.0,left,,
1966-01-29,1.83,69400.8,335509.0,right,,
1966-03-24,1.8,,95363.0,right,,
1958-04-05,1.75,,2383794.0,right,single,
1974-12-30,1.83,81648.0,444539.0,right,,
1996-03-26,1.8,,29359.0,right,double,
1974-05-24,1.85,,717393.0,right,,
1972-06-01,,,53581.0,,,
1992-02-15,1.65,,4727.0,,,
1991-05-17,1.8,,1424333.0,right,double,
1988-08-17,1.74,,1854810.0,right,double,
1973-03-17,1.93,,1357700.0,right,,
1989-01-24,1.88,,510604.0,left,double,
1951-07-04,1.9,,1214079.0,right,single,
1987-06-10,,,244150.0,right,double,
1976-10-13,,72576.0,244696.0,,,
1965-07-02,,72576.0,51682.0,right,,
1987-02-09,1.8288,,1056198.0,right,double,
1986-08-05,1.8288,,401380.0,right,double,
1977-03-21,1.524,,812633.0,right,double,
1990-01-08,1.524,68000.0,1017477.0,right,double,
1973-05-04,,,80021.0,,,
1995-03-08,1.68,,30990.0,right,double,
1986-02-13,1.9,,2040492.0,left,double,
1990-04-25,1.96,,1133677.0,right,double,
1977-06-03,1.9,,3612179.0,right,double,double
1995-03-01,,,56625.0,,,
1969-11-04,1.83,,1404957.0,left,,
1972-08-29,1.91,,312946.0,left,,
1962-05-30,1.85,,1285040.0,right,double,
1979-07-07,1.9,,2153755.0,right,double,
1983-08-07,1.8,,1419172.0,right,double,
1946-03-01,1.75,,693197.0,right,single,
1982-01-03,1.9,,464830.0,right,,
1981-04-09,1.89,,265469.0,right,double,
1970-04-14,1.82,73000.0,4347693.0,left,single,
1976-05-10,,,794420.0,right,double,
1990-07-24,1.88,,51217.0,right,double,
1996-11-02,,,55443.0,right,double,
1981-05-22,,,73001.0,,,
1987-12-08,1.83,,30331.0,,,
1976-09-21,1.81,,674203.0,right,double,
1978-10-14,,,56950.0,,,
1974-06-09,1.75,65000.0,630096.0,right,double,
1968-10-02,1.75,,1.1230762E7,right,single,
1993-05-29,1.68,,952003.0,,,
1983-03-29,,,177156.0,right,,
1976-10-22,1.75,,943370.0,right,double,
1974-06-04,1.69,,2402865.0,right,double,
1989-07-24,,,67543.0,right,,
1995-03-13,,,93036.0,right,double,
1990-03-27,,,56457.0,,,
1967-09-12,,,267432.0,,,
1984-06-22,1.8,,7529804.0,right,double,
1998-06-05,,,10023.0,right,double,
1996-10-09,1.88,,272045.0,right,double,
1971-07-02,1.905,83916.0,3471164.0,right,single,
1981-07-23,1.85,,7.743,left,double,
1990-11-25,1.8034,74844.0,125755.0,right,double,
1987-04-26,,,2726469.0,right,double,
1981-02-11,1.96,85000.0,778283.0,right,,
1981-02-09,1.76,,457077.0,right,,
1980-08-21,1.76,,433548.0,right,double,
1991-02-26,,,23927.0,,,
1991-02-27,,,66645.0,right,double,
1996-01-04,,,17250.0,right,double,
1971-02-07,,73936.8,12704.0,right,,
1967-01-23,,79833.6,28921.0,right,,
1989-06-15,1.78,,107443.0,right,double,
1993-05-19,1.79,,105844.0,right,double,
1970-04-04,1.85,,3305212.0,right,single,
1975-08-08,,,99336.0,left,,
1997-05-05,1.96,,37860.0,right,double,
1966-12-25,,,1691848.0,left,single,
1992-01-11,,,310660.0,right,single,
1968-02-01,1.77,,4427811.0,right,double,
1990-10-08,,,3742.0,right,double,
1995-10-03,,,6613.0,right,single,
1966-11-26,1.8,75000.0,992136.0,right,double,
1959-05-01,1.8796,,246102.0,left,,
1978-03-06,,,184842.0,right,,
1977-02-22,,80740.8,145439.0,right,,
1981-03-06,1.75,,289530.0,right,,
1978-07-20,1.87,,232453.0,right,,
1977-06-11,1.82,,395248.0,right,single,
1981-08-25,1.85,,2931406.0,right,double,
1978-05-30,1.83,,151777.0,right,double,
1965-09-11,1.85,,1352977.0,right,single,
1979-09-25,1.73,,1142109.0,right,single,
1988-10-20,1.73,,60286.0,left,double,
1977-04-25,1.72,70000.0,970175.0,right,double,double
1979-02-04,1.8542,,770476.0,right,double,
1968-11-20,1.8034,,3730289.0,left,double,
1983-04-12,1.75,,4481044.0,right,double,
1985-02-28,1.77,59000.0,1.8227601E7,right,double,
1981-07-06,1.68,,1577765.0,left,double,
1983-03-17,1.7,,134550.0,right,double,
1992-02-19,,,24394.0,,,
1995-04-12,,,62098.0,right,double,
1976-03-29,1.524,,1.0206639E7,right,double,
1986-09-22,,,96256.0,right,double,
1981-02-10,1.7018,,644372.0,right,double,
1975-02-15,1.9,,1017972.0,right,single,
1967-09-08,,73483.2,165790.0,right,,
1978-02-06,1.74,,234168.0,right,double,
1962-06-19,1.8,72000.0,1339965.0,,single,
1960-12-28,1.8288,,3207272.0,right,single,
1965-07-04,1.73,,289416.0,right,single,
1985-04-26,1.8288,,9229493.0,right,double,
1954-08-27,1.8034,,598092.0,right,single,
1959-02-16,1.8034,,1.2547797E7,left,single,
1989-06-14,1.83,,633455.0,right,double,
1944-05-23,1.83,,1062408.0,right,single,
1981-04-30,1.85,,183420.0,right,,
1988-07-25,1.88,,1139334.0,right,double,
1976-07-04,1.8288,81648.0,5229.0,right,,
1964-02-29,,83916.0,156098.0,right,,
1956-09-19,1.8796,,895455.0,right,single,
1966-12-22,1.8796,,59854.0,right,,
1976-04-10,1.85,,1188163.0,right,double,
1963-09-29,,68040.0,122618.0,right,,
1972-03-23,1.84,83000.0,1.4600323E7,right,double,
1966-10-21,1.88,,2439702.0,right,double,
1965-06-04,,79380.0,474516.0,right,,
1987-01-05,1.74,,133437.0,left,double,
1977-04-05,1.8,81000.0,2283122.0,right,single,
1990-05-27,1.81,79000.0,259210.0,left,double,
1981-03-10,1.88,76204.8,1106396.0,right,single,
1995-04-08,,,7890.0,right,double,
1955-01-29,1.88,,7784.0,right,,
1971-04-03,1.88,,3220867.0,right,double,
1971-06-30,1.8,75000.0,242379.0,right,,
1979-10-26,1.8,80000.0,1071061.0,right,double,
1994-04-20,1.83,,204995.0,right,double,
1964-08-29,1.75,,1847136.0,right,single,
1972-12-07,1.87,,1198126.0,right,double,
1971-10-31,,,61274.0,right,,
1990-01-17,,,22543.0,left,double,
1990-04-23,,,130452.0,,,
1985-01-08,1.78,,287798.0,right,double,
1965-03-05,1.8,75751.2,66260.0,right,,
1963-05-17,1.8,,739424.0,right,,
1995-07-22,,,22560.0,right,double,
1982-01-23,1.63,,287311.0,right,double,
1987-04-25,1.83,,179591.0,right,,
1963-03-19,1.85,,241359.0,right,,
1975-01-17,1.75,,447569.0,right,single,
1985-10-17,,,428326.0,right,double,
1973-05-10,1.83,,1421375.0,right,,
1994-01-25,1.93,90000.0,18944.0,right,,
1986-04-14,1.93,,723143.0,right,single,
1982-10-20,1.9,,3642422.0,right,single,
1970-03-11,,,195135.0,right,,
1984-10-18,,,115638.0,right,,
1990-02-28,,,4743.0,,,
1968-03-24,1.9,,471853.0,left,,
1990-03-13,1.83,,71985.0,right,double,
1953-02-28,1.78,,1406355.0,right,single,
1958-08-16,1.85,,1987036.0,right,single,
1956-12-24,1.72,,227600.0,right,double,
1981-03-25,,,132204.0,right,,
1993-09-30,1.8,,286762.0,,,
1992-10-04,1.83,,106540.0,right,double,
1967-11-27,1.72,,735607.0,right,,
1993-10-05,1.78,,38267.0,right,double,
1989-03-30,1.85,73000.0,2520231.0,right,double,
1988-05-27,1.93,,1126373.0,right,double,
1983-07-10,,,165656.0,right,double,
1962-03-22,1.82,,825000.0,right,double,
1973-01-17,1.85,,845477.0,right,double,
1975-03-02,1.75,,1210117.0,right,double,
1961-01-29,1.77,,216639.0,right,double,
1967-01-07,1.83,,168464.0,right,,
1980-02-12,1.83,,1.3992895E7,right,double,
1990-05-01,,,26.563,right,,
1991-08-05,,,55234.0,right,double,
1974-07-09,,73936.8,261327.0,left,,
1979-08-30,1.9,75000.0,5601394.0,right,double,
1993-08-15,,,83776.0,right,double,
1991-04-20,,,51587.0,,,
1983-06-08,1.8,,61837.0,ambidextrous,,
1988-09-23,1.98,,1.5345947E7,right,double,
1984-03-29,1.85,,7524038.0,right,double,
1982-04-12,1.77,,612368.0,right,double,
1981-01-29,1.77,76000.0,407603.0,left,double,
1986-04-25,1.85,,1248934.0,right,double,
1992-03-05,1.78,,40111.0,right,double,
1990-04-14,,,14624.0,right,,double
1966-03-02,1.72,,1730734.0,right,single,
1986-07-19,1.87,,81252.0,left,double,
1984-07-14,,,35138.0,right,double,
1991-09-09,1.8,,160771.0,right,double,
1989-03-23,1.7,,360308.0,right,double,
1985-02-14,1.83,,45025.0,right,double,
1990-01-04,1.71,,704264.0,,,
1996-07-02,1.7,,15614.0,,,
1988-11-02,1.8,,4288235.0,right,double,
1975-01-09,,,48734.0,,,
1991-08-12,,,65067.0,right,double,
1988-12-03,1.64,,37509.0,right,double,
1982-08-16,1.66,,849364.0,right,double,
1985-08-10,,,5578.0,,,
1983-07-10,1.83,69000.0,869480.0,right,double,
1974-04-29,1.88,,2890933.0,left,double,double
1993-02-17,,,8545.0,right,double,
1986-04-02,1.88,87000.0,836699.0,right,single,
1982-12-02,1.72,,814412.0,right,double,
1979-01-04,1.68,,493168.0,left,double,
1970-09-10,1.73,,3081132.0,right,double,
1975-11-05,1.73,,421976.0,left,,
1981-12-20,1.85,,7674742.0,right,double,
1974-04-05,1.9,,1430283.0,right,single,
1980-03-10,1.88,,225543.0,right,,
1977-09-08,,78019.2,188412.0,right,,
1986-01-31,,,145315.0,right,double,
1981-09-09,1.88,,135169.0,right,single,
1994-06-14,1.87,,1342.0,right,double,
1977-08-02,1.85,,852531.0,right,single,
1947-10-01,,,289416.0,right,single,
1986-06-14,1.9,,172182.0,right,,
1982-07-05,1.7,,456689.0,right,double,
1978-05-23,1.9,,166067.0,left,,
1977-01-26,1.9557999999999998,88452.0,2575522.0,right,single,
1996-02-06,,,1840.0,,,
1982-06-01,1.67,,2.0863335E7,right,single,
1988-01-31,,,105729.0,right,double,
1991-09-17,1.85,,110513.0,,,
1974-10-17,1.88,,1169329.0,right,,
1987-02-12,1.88,,5778306.0,right,double,
1973-09-09,1.88,,2215784.0,left,double,
1980-07-14,1.85,,472122.0,right,double,
1962-07-18,1.8,,315454.0,left,single,
1968-04-20,,73029.6,146884.0,right,,
1963-03-12,1.83,,152785.0,right,,
1955-10-25,1.8,,151995.0,right,,
1979-07-01,1.72,,397704.0,right,double,
1981-05-22,1.83,,9734948.0,left,double,
1988-03-29,1.9,,694715.0,right,double,
1994-06-29,,,8.295,left,double,
1983-08-14,,,1965.0,right,double,
1988-05-16,,,5357.0,,,
1990-04-26,,,46723.0,right,double,
1970-08-29,1.87,,4929815.0,right,single,
1976-09-09,,,173770.0,right,,
1992-09-24,1.91,,3150282.0,right,double,
1980-11-26,1.6002,54432.0,109276.0,right,double,
1980-08-31,,,127480.0,right,,
1976-07-11,1.72,,689680.0,right,single,
1996-01-28,,,12078.0,right,double,
1991-08-30,1.524,,67130.0,,,
1990-05-02,,,50110.0,right,double,
1991-07-13,1.64,,31562.0,right,double,
1990-04-22,,,92027.0,,,
1946-06-03,1.8,72576.0,187169.0,right,single,
1970-06-16,1.95,81648.0,1215951.0,right,single,
1967-10-23,1.7,,2235560.0,right,single,
1974-01-21,1.8288,73936.8,137633.0,right,,
1997-05-14,,,562.0,right,double,
1964-11-12,1.87,,5895293.0,right,single,
1986-09-07,1.63,51000.0,455220.0,right,double,
1980-04-01,,,260610.0,right,,
1979-12-28,1.8542,83008.8,7981786.0,right,single,
1981-10-02,1.85,,574887.0,left,,
1986-08-18,1.98,,48141.0,right,double,
1992-01-21,1.83,82000.0,877423.0,right,double,
1975-02-19,,,104001.0,right,,
1988-01-25,,,96324.0,right,double,
1985-06-10,1.81,,4429372.0,right,double,
1992-01-13,1.78,,13928.0,right,double,
1996-01-13,1.83,,38359.0,right,double,
1986-06-02,1.96,,227790.0,right,double,
1995-06-18,,,36674.0,right,double,
1996-01-18,,,11584.0,right,double,
1996-02-15,,,17005.0,right,double,
1987-01-28,,,48381.0,right,double,
1997-07-19,,,7016.0,right,double,
1989-01-29,,,21285.0,right,double,
1965-03-30,1.9,,3729540.0,right,single,
1992-07-03,,,53281.0,right,double,
1988-01-09,1.6,,67581.0,left,double,
1974-02-19,,,196033.0,,,
1996-05-21,1.98,,157035.0,right,double,
1982-05-18,,,64545.0,right,,
1991-04-09,,,33799.0,right,double,
1973-05-24,1.85,,2087596.0,right,single,
1994-04-08,,,33191.0,right,double,
1979-11-18,,,95738.0,right,,
1987-06-28,1.8,,1955447.0,right,double,
1968-09-14,1.75,,674599.0,right,,double
1971-05-15,,,23174.0,,,
1973-08-02,1.7,,1878228.0,right,double,
1980-01-01,,,27363.0,,,
1982-04-03,,,2107202.0,right,double,
1974-03-04,1.87,,5061125.0,right,double,
1988-02-13,1.83,,33614.0,right,double,
1986-06-17,,,119311.0,right,double,
1987-06-27,1.78,,59035.0,right,double,
1984-10-25,1.74,,1298606.0,right,double,
1992-03-21,1.86,,3116561.0,right,double,
1994-02-24,,,17324.0,right,double,
1967-07-14,1.8,73000.0,1497244.0,left,single,
1979-11-12,1.78,,609232.0,right,double,
1988-04-28,1.8,,8798.0,,,
1981-03-12,1.8,,7346995.0,right,double,
1992-11-17,,,60834.0,right,,
1991-02-16,1.73,,463100.0,right,double,
1979-11-28,,,47801.0,,,
1982-10-12,,,10568.0,,,
1985-06-02,,,89571.0,,,
1963-01-11,,,161693.0,,,
1969-05-07,1.68,,2187183.0,right,double,
1997-07-17,,,68836.0,right,double,
1986-08-08,1.75,,2540011.0,right,double,
1994-02-20,,,237240.0,right,double,
1986-11-18,1.78,,147620.0,left,double,
1988-12-28,1.61,,95134.0,right,double,
1974-02-20,,,217439.0,,,
1996-05-10,1.74,,597416.0,,,
1989-12-30,,,128868.0,,,
1998-02-19,,,7199.0,,,
1994-02-18,,,29965.0,right,double,
1994-02-11,,,8056.0,,,
1993-03-14,1.77,,16298.0,right,double,double
1994-05-16,1.77,,40654.0,right,single,
1965-10-16,,,220905.0,right,double,
1984-02-18,1.75,,529400.0,right,double,
1959-12-03,1.73,58900.0,1592111.0,right,single,
1967-03-24,1.68,,1353737.0,right,double,
1996-08-01,,,23106.0,,,
1986-05-02,1.67,63000.0,525141.0,right,double,
1999-03-24,,,1936.0,,,
1968-08-05,,,1292658.0,right,double,
1995-02-16,,,58024.0,,,
1989-12-29,1.78,,1.1596327E7,right,double,
1985-04-20,,,28860.0,right,double,
1961-09-21,1.75,70000.0,914750.0,right,single,
1964-03-31,1.85,,1168278.0,right,,
1979-02-05,,,238274.0,right,double,
1963-05-24,1.8542,,2067151.0,right,double,
1934-11-02,1.7,,1602700.0,right,single,
1983-04-09,1.85,,472084.0,left,double,
1973-04-17,1.91,,2990980.0,left,single,
1998-04-03,,,2180.0,left,double,
1966-01-24,1.88,,1587294.0,right,single,
1987-05-29,2.03,102000.0,1242851.0,left,single,
1968-01-03,1.8,,998956.0,right,double,
1966-11-30,1.9557999999999998,,771749.0,right,,
1987-12-19,,,90650.0,left,single,
1977-10-08,,,65350.0,right,,
1988-01-14,1.69,,82105.0,,,
1989-12-25,1.524,,18754.0,,,
1994-01-17,,,722.0,right,double,
1986-05-18,2.03,89000.0,6776741.0,right,double,
1958-03-02,1.85,,3055510.0,right,single,
1978-07-26,1.778,,1545790.0,right,single,
1991-02-28,1.9,,72735.0,left,,
1992-01-24,1.9,,103525.0,right,double,
1961-10-14,1.88,,44047.0,right,,
1972-05-23,1.78,77000.0,4138771.0,right,single,
1991-12-10,1.82,,1272406.0,right,double,
1983-06-08,1.74,,2.444234E7,right,double,
1991-03-30,1.75,,62182.0,right,double,
1971-05-01,1.69,,160324.0,right,double,
1981-06-14,,,88458.0,right,double,
1957-09-28,,,47305.0,right,,
1979-03-31,,,55040.0,left,double,
1990-04-04,,,33416.0,right,double,
1986-03-18,1.72,,119299.0,right,double,
1975-07-08,,70308.0,111567.0,right,,
1952-04-08,1.83,,994045.0,right,single,
1998-04-29,1.7,,69035.0,,,
1989-05-09,1.524,,77322.0,right,double,
1971-10-20,1.524,,1926618.0,right,double,
1970-09-28,1.63,,3909785.0,right,double,
1994-02-07,1.88,,202904.0,right,double,
1989-07-11,1.7,,72489.0,right,double,
1977-12-29,1.76,,388234.0,right,double,
1981-02-19,,,98959.0,right,,
1986-01-10,1.65,,2978968.0,right,double,
1990-01-25,1.83,,68755.0,right,double,
1995-01-11,,,38547.0,,,
1984-09-24,1.73,,828261.0,right,double,
1982-02-24,1.66,,4045259.0,right,double,
1984-12-30,1.83,,73294.0,right,double,
1985-02-23,1.9,,609955.0,right,double,
1977-11-02,1.88,,403020.0,right,single,
1962-12-04,1.8796,73936.8,3257.0,right,,
1987-04-14,1.7,,51808.0,,,
1978-07-05,1.88,,103596.0,right,,
1989-11-17,,,27028.0,left,double,
1974-02-20,,68040.0,316648.0,right,,
1978-10-03,,79380.0,69855.0,right,,
1981-02-09,1.87,,1127884.0,right,double,
1992-06-15,,,55810.0,,,
1973-12-16,1.78,,1364008.0,right,double,
1988-07-02,,,101643.0,right,double,
1990-09-04,1.7,,61656.0,,,
1981-09-30,1.83,,1082117.0,right,single,
1977-03-29,,,1248528.0,right,,
1993-05-14,1.84,,3444425.0,right,double,
1980-03-06,,,69865.0,,,
1970-03-03,,,700961.0,,,
1982-06-22,1.93,,1922537.0,right,double,
1990-05-23,1.63,,400463.0,right,double,double
1997-08-06,,,13810.0,,,
1992-03-21,1.84,,894462.0,left,,
1995-02-08,,,17020.0,,,
1990-06-19,1.65,,137130.0,right,double,
1990-08-09,1.72,,72479.0,right,double,
1991-05-27,1.7,,1016779.0,left,,
1989-12-13,1.74,,175732.0,right,double,
1982-10-22,1.62,,191314.0,right,double,double
1991-12-30,1.55,,1364694.0,right,double,
1975-07-09,1.65,,4000738.0,right,double,
1995-01-08,1.88,,473930.0,right,double,
1976-01-26,1.91,,60291.0,right,,
1995-10-06,,,7239.0,right,double,
1974-02-22,1.66,57000.0,421691.0,,,
1988-03-16,,,27458.0,,,
1980-05-08,1.905,88000.0,134558.0,left,double,
1974-04-11,1.8,72000.0,1.0411354E7,right,single,
1973-06-14,1.9,,1335933.0,right,single,
1970-11-28,1.75,,832157.0,right,double,
1962-01-08,1.8542,74844.0,43306.0,right,,
1997-06-02,,,1708.0,right,double,
1990-09-05,,,10568.0,left,,
1977-03-07,,,316557.0,right,,
1979-02-25,,,88227.0,,,
1985-02-01,1.88,,36677.0,right,,
1989-05-12,,,58582.0,right,double,
1986-04-09,1.85,,43913.0,right,,double
1971-08-27,1.7,,542438.0,left,,
1980-09-14,1.8,,2454558.0,right,single,
1970-11-09,1.8,,913682.0,right,,
1973-03-28,1.78,,247814.0,right,,
1993-10-06,,,36178.0,right,double,
1997-08-09,1.7,,3118.0,right,double,
1963-08-18,1.83,,1493136.0,right,single,
1988-10-14,1.83,,29579.0,right,double,
1984-02-14,1.9,85000.0,176066.0,right,,
1994-12-07,1.84,,13474.0,right,double,
1995-01-21,1.905,,45798.0,right,single,
1977-03-03,,86184.0,120817.0,right,,
1966-06-18,,,1314855.0,ambidextrous,single,
1994-02-01,1.87,,326865.0,right,double,
1976-10-25,,,84208.0,,,
1967-06-12,,,7065.0,right,,
1993-07-21,1.67,,420547.0,right,double,double
1983-04-09,1.85,,3120507.0,right,double,
1987-11-03,1.85,,2226425.0,right,double,
1985-07-24,1.96,,3549675.0,right,double,
1990-08-31,,,8326.0,,,
1995-08-06,,,4488.0,right,double,
1991-03-01,,,6102.0,right,double,
1992-07-20,,,350544.0,right,double,
1970-04-04,1.8,,67898.0,right,,
1997-02-25,,,3158.0,right,double,
1983-05-21,1.71,,488572.0,,,
1978-11-13,,79833.6,135227.0,right,,
1984-12-22,1.83,,381042.0,right,double,
1992-03-20,1.66,,1193548.0,right,double,
1991-12-24,1.73,,42027.0,left,single,
1966-07-21,1.69,,4083936.0,right,single,
1964-11-21,1.8796,,69740.0,right,,
1957-07-23,,,290073.0,right,single,
1966-08-24,1.93,,464310.0,right,,
1975-12-06,1.83,74000.0,1887164.0,right,double,
1970-06-27,1.88,,891598.0,right,,
1971-05-22,1.88,,265437.0,right,,
1975-05-21,1.96,,271500.0,right,,
1995-06-02,,,93143.0,right,double,
1964-01-12,,,1002294.0,right,double,
1967-11-15,,,491547.0,right,,
1981-05-12,1.75,,1327584.0,right,double,
1995-02-27,,,5652.0,,,
1976-03-29,1.73,,389178.0,,,
1994-08-02,1.64,,74060.0,,,
1984-10-01,1.73,,764588.0,right,,
1994-01-21,1.524,,1174990.0,left,double,
1988-03-04,1.68,,538318.0,right,double,
1987-05-24,,,246762.0,right,double,
1995-06-13,,,1987.0,,,
1989-10-01,,,227516.0,right,,
1993-10-09,1.5748000000000002,,1377721.0,right,double,
1991-01-10,,,77600.0,,,
1993-07-23,1.7,,18456.0,right,double,
1972-11-14,1.8,,773130.0,right,single,
1984-03-31,1.93,83000.0,6435.0,right,single,
1994-10-18,,,80948.0,right,double,
1968-07-19,1.8288,72576.0,77467.0,left,,
1984-07-10,1.78,,419108.0,right,double,
1991-08-14,1.83,,189984.0,right,double,
1987-11-03,,,72033.0,right,double,
1964-10-26,1.8542,,514450.0,right,single,
1973-06-17,1.78,78000.0,8124447.0,right,single,
1981-01-08,1.73,,136920.0,left,single,
1982-06-11,,,201900.0,right,single,
1998-05-29,,,33937.0,right,double,
1988-05-19,1.81,70000.0,141640.0,right,double,double
1993-09-14,,,29440.0,right,double,
1976-01-03,1.8,,2257901.0,right,single,
1985-03-10,1.7,,91916.0,left,double,
1994-10-16,,,43666.0,right,double,double
1994-07-22,,,27810.0,left,double,
1995-07-20,,,47741.0,right,double,
1987-09-14,,,131596.0,right,double,
1959-08-21,1.8288,,467156.0,right,,
1988-11-15,,,85686.0,right,double,
1998-08-23,,,2161.0,,,
1977-01-24,1.75,62000.0,140669.0,right,double,
1984-07-14,1.69,,50582.0,,,
1990-08-11,1.74,,110417.0,right,double,
1995-07-29,,,19428.0,right,double,
1976-04-20,1.7,,533966.0,,,
1982-02-14,,,148625.0,,,
1988-04-23,1.64,,181632.0,right,double,
1956-10-20,1.78,,140695.0,right,,
1978-05-30,1.88,,320082.0,left,,
1985-01-04,1.88,,69794.0,right,,
1967-07-14,1.88,,903200.0,left,,
1987-05-15,1.9,,3780892.0,right,single,
1984-02-20,1.85,,183160.0,right,double,
1977-01-01,1.83,80000.0,1221403.0,right,,
1997-10-01,,,1128.0,,,
1989-05-30,1.74,,1476113.0,right,double,
1991-11-04,1.7,,126882.0,,,
1957-03-12,,,330606.0,,,
1984-04-24,1.8034,,149859.0,right,,
1990-03-22,1.65,,109129.0,left,double,
1981-09-04,,73936.8,96179.0,right,,
1992-03-23,,,41662.0,,,
1973-01-01,1.66,62000.0,537067.0,right,double,
1982-02-26,1.72,65000.0,1.6709074E7,right,double,
1980-01-05,1.8,,383259.0,right,double,
1997-04-19,,,9429.0,,,
1994-01-04,1.8288,,196377.0,left,double,
1985-01-02,,,161627.0,right,double,
1989-02-25,,,249856.0,right,double,
1968-10-26,1.68,,180351.0,right,,
1963-08-03,1.96,,1509018.0,right,,
1979-07-13,1.76,,333879.0,right,double,
1992-10-08,1.83,,54335.0,,,
1976-08-21,1.8034,,6287881.0,right,double,
1996-09-02,,,13569.0,,,
1991-06-18,,,109402.0,,,
1994-08-03,,,52373.0,right,double,
1984-04-29,1.74,,947916.0,right,double,
1997-03-11,,,5147.0,right,double,
1986-02-07,1.69,,150738.0,,,
1976-06-08,1.89,86410.8,2.2166338E7,right,double,
1977-06-28,1.73,,855778.0,right,double,
1967-05-18,1.8,77112.0,196324.0,right,,
1973-04-12,1.85,,1255648.0,right,double,
1976-02-29,,,117177.0,,,
1991-03-28,,,39884.0,,,
1965-10-16,,,212395.0,right,double,
1974-10-29,1.74,61000.0,514070.0,right,,
1973-08-10,1.524,,1.0026193E7,right,single,
1986-07-26,,,83988.0,,,
1991-05-11,,,82776.0,right,double,
1963-08-29,,,244383.0,left,,
1990-08-01,,,64422.0,left,double,
1995-12-12,,,39255.0,right,double,
1983-06-19,1.76,68000.0,91463.0,left,,
1989-02-16,1.68,62000.0,90027.0,right,double,
1983-02-28,,,11414.0,right,double,
1979-02-12,1.7,,41674.0,right,,
1981-02-24,1.8,,2.0070586E7,right,double,
1987-04-30,,,1080.0,,,
1991-09-10,,,93054.0,right,double,
